bc02-complete-available--case-bc02-complete	raw-ancestry-01	record	bc02-complete-available--case-bc02-complete	obs-ancestry	all
bc02-healthy-retry--case-bc02-incomplete-corrected	raw-initial-rollback-02	record	bc02-healthy-retry--case-bc02-incomplete-corrected	obs-initial-rollback	all
bc02-healthy-retry--case-bc02-incomplete-corrected	raw-reopened-resolution-01	record	bc02-healthy-retry--case-bc02-incomplete-corrected	obs-reopened-resolution	all
bc02-healthy-retry--case-bc02-incomplete-corrected	raw-retry-ancestry-01	record	bc02-healthy-retry--case-bc02-incomplete-corrected	obs-retry-ancestry	all
bc02-healthy-retry--case-bc02-incomplete-corrected	raw-retry-availability-01	record	bc02-healthy-retry--case-bc02-incomplete-corrected	obs-retry-availability	all
bc02-healthy-retry--case-bc02-incomplete-corrected	raw-retry-formation-01	record	bc02-healthy-retry--case-bc02-incomplete-corrected	obs-retry-formation	all
bc02-healthy-retry--case-bc02-incomplete-corrected	raw-retry-membership-01	record	bc02-healthy-retry--case-bc02-incomplete-corrected	obs-retry-membership	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-ancestry-persistence-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-ancestry-persistence	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-availability-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-availability	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-failure-reason-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-failure-reason	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-formation-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-formation	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-header-persistence-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-header-persistence	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-input-shape-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-input-shape	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-member-persistence-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-member-persistence	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-membership-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-membership	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-reopened-resolution-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-reopened-resolution	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-rollback-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-rollback	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-rollback-02	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-rollback	all
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-source-cardinality-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-missing	obs-source-cardinality	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-ancestry-persistence-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-ancestry-persistence	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-availability-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-availability	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-failure-reason-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-failure-reason	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-formation-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-formation	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-header-persistence-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-header-persistence	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-input-shape-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-input-shape	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-member-persistence-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-member-persistence	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-membership-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-membership	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-reopened-resolution-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-reopened-resolution	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-rollback-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-rollback	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-rollback-02	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-rollback	all
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-source-cardinality-01	record	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	obs-source-cardinality	all
bc02-partial-residue--case-bc02-after-root-header	raw-activation-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-activation	all
bc02-partial-residue--case-bc02-after-root-header	raw-ancestry-residue-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-ancestry-residue	all
bc02-partial-residue--case-bc02-after-root-header	raw-availability-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-availability	all
bc02-partial-residue--case-bc02-after-root-header	raw-command-status-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-command-status	all
bc02-partial-residue--case-bc02-after-root-header	raw-error-identity-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-error-identity	all
bc02-partial-residue--case-bc02-after-root-header	raw-failing-connection-health-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-failing-connection-health	all
bc02-partial-residue--case-bc02-after-root-header	raw-fault-outcome-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-fault-outcome	all
bc02-partial-residue--case-bc02-after-root-header	raw-fault-outcome-02	record	bc02-partial-residue--case-bc02-after-root-header	obs-fault-outcome	all
bc02-partial-residue--case-bc02-after-root-header	raw-header-residue-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-header-residue	all
bc02-partial-residue--case-bc02-after-root-header	raw-member-residue-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-member-residue	all
bc02-partial-residue--case-bc02-after-root-header	raw-no-commit-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-no-commit	all
bc02-partial-residue--case-bc02-after-root-header	raw-no-commit-02	record	bc02-partial-residue--case-bc02-after-root-header	obs-no-commit	all
bc02-partial-residue--case-bc02-after-root-header	raw-no-commit-03	record	bc02-partial-residue--case-bc02-after-root-header	obs-no-commit	all
bc02-partial-residue--case-bc02-after-root-header	raw-reopened-resolution-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-reopened-resolution	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-01	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-02	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-03	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-04	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-05	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-06	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-header	raw-trigger-07	record	bc02-partial-residue--case-bc02-after-root-header	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-activation-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-activation	all
bc02-partial-residue--case-bc02-after-root-member	raw-ancestry-residue-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-ancestry-residue	all
bc02-partial-residue--case-bc02-after-root-member	raw-availability-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-availability	all
bc02-partial-residue--case-bc02-after-root-member	raw-command-status-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-command-status	all
bc02-partial-residue--case-bc02-after-root-member	raw-error-identity-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-error-identity	all
bc02-partial-residue--case-bc02-after-root-member	raw-failing-connection-health-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-failing-connection-health	all
bc02-partial-residue--case-bc02-after-root-member	raw-fault-outcome-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-fault-outcome	all
bc02-partial-residue--case-bc02-after-root-member	raw-fault-outcome-02	record	bc02-partial-residue--case-bc02-after-root-member	obs-fault-outcome	all
bc02-partial-residue--case-bc02-after-root-member	raw-header-residue-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-header-residue	all
bc02-partial-residue--case-bc02-after-root-member	raw-member-residue-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-member-residue	all
bc02-partial-residue--case-bc02-after-root-member	raw-no-commit-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-no-commit	all
bc02-partial-residue--case-bc02-after-root-member	raw-no-commit-02	record	bc02-partial-residue--case-bc02-after-root-member	obs-no-commit	all
bc02-partial-residue--case-bc02-after-root-member	raw-no-commit-03	record	bc02-partial-residue--case-bc02-after-root-member	obs-no-commit	all
bc02-partial-residue--case-bc02-after-root-member	raw-reopened-resolution-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-reopened-resolution	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-01	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-02	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-03	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-04	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-05	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-06	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-partial-residue--case-bc02-after-root-member	raw-trigger-07	record	bc02-partial-residue--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-activation-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-activation	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-ancestry-residue-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-ancestry-residue	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-attempt-identity-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-attempt-identity	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-attempt-identity-02	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-attempt-identity	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-command-status-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-command-status	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-error-identity-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-error-identity	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-failing-connection-health-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-failing-connection-health	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-fault-availability-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-fault-availability	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-fault-outcome-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-fault-outcome	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-fault-outcome-02	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-fault-outcome	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-header-residue-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-header-residue	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-member-residue-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-member-residue	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-no-commit-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-no-commit	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-no-commit-02	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-no-commit	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-no-commit-03	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-no-commit	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-reopened-resolution-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-reopened-resolution	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-ancestry-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-ancestry	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-availability-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-availability	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-commit-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-commit	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-commit-02	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-commit	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-commit-03	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-commit	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-formation-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-formation	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-hook-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-hook	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-retry-membership-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-retry-membership	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-rollback-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-rollback	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-rollback-02	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-rollback	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-01	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-02	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-03	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-04	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-05	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-06	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-header	raw-trigger-07	record	bc02-poisoned-retry--case-bc02-after-root-header	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-activation-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-activation	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-ancestry-residue-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-ancestry-residue	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-attempt-identity-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-attempt-identity	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-attempt-identity-02	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-attempt-identity	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-command-status-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-command-status	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-error-identity-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-error-identity	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-failing-connection-health-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-failing-connection-health	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-fault-availability-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-fault-availability	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-fault-outcome-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-fault-outcome	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-fault-outcome-02	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-fault-outcome	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-header-residue-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-header-residue	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-member-residue-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-member-residue	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-no-commit-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-no-commit	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-no-commit-02	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-no-commit	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-no-commit-03	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-no-commit	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-reopened-resolution-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-reopened-resolution	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-ancestry-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-ancestry	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-availability-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-availability	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-commit-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-commit	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-commit-02	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-commit	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-commit-03	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-commit	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-formation-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-formation	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-hook-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-hook	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-retry-membership-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-retry-membership	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-rollback-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-rollback	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-rollback-02	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-rollback	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-01	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-02	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-03	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-04	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-05	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-06	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-poisoned-retry--case-bc02-after-root-member	raw-trigger-07	record	bc02-poisoned-retry--case-bc02-after-root-member	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-activation-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-activation	all
bc02-rollback-complete--case-bc02-after-root-header	raw-ancestry-residue-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-ancestry-residue	all
bc02-rollback-complete--case-bc02-after-root-header	raw-availability-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-availability	all
bc02-rollback-complete--case-bc02-after-root-header	raw-command-status-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-command-status	all
bc02-rollback-complete--case-bc02-after-root-header	raw-error-identity-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-error-identity	all
bc02-rollback-complete--case-bc02-after-root-header	raw-failing-connection-health-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-failing-connection-health	all
bc02-rollback-complete--case-bc02-after-root-header	raw-fault-outcome-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-fault-outcome	all
bc02-rollback-complete--case-bc02-after-root-header	raw-fault-outcome-02	record	bc02-rollback-complete--case-bc02-after-root-header	obs-fault-outcome	all
bc02-rollback-complete--case-bc02-after-root-header	raw-header-residue-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-header-residue	all
bc02-rollback-complete--case-bc02-after-root-header	raw-member-residue-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-member-residue	all
bc02-rollback-complete--case-bc02-after-root-header	raw-no-commit-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-no-commit	all
bc02-rollback-complete--case-bc02-after-root-header	raw-no-commit-02	record	bc02-rollback-complete--case-bc02-after-root-header	obs-no-commit	all
bc02-rollback-complete--case-bc02-after-root-header	raw-no-commit-03	record	bc02-rollback-complete--case-bc02-after-root-header	obs-no-commit	all
bc02-rollback-complete--case-bc02-after-root-header	raw-reopened-resolution-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-reopened-resolution	all
bc02-rollback-complete--case-bc02-after-root-header	raw-rollback-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-rollback	all
bc02-rollback-complete--case-bc02-after-root-header	raw-rollback-02	record	bc02-rollback-complete--case-bc02-after-root-header	obs-rollback	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-01	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-02	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-03	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-04	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-05	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-06	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-header	raw-trigger-07	record	bc02-rollback-complete--case-bc02-after-root-header	obs-trigger	all
bc02-rollback-complete--case-bc02-after-root-member	raw-activation-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-activation	all
bc02-rollback-complete--case-bc02-after-root-member	raw-ancestry-residue-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-ancestry-residue	all
bc02-rollback-complete--case-bc02-after-root-member	raw-availability-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-availability	all
bc02-rollback-complete--case-bc02-after-root-member	raw-command-status-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-command-status	all
bc02-rollback-complete--case-bc02-after-root-member	raw-error-identity-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-error-identity	all
bc02-rollback-complete--case-bc02-after-root-member	raw-failing-connection-health-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-failing-connection-health	all
bc02-rollback-complete--case-bc02-after-root-member	raw-fault-outcome-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-fault-outcome	all
bc02-rollback-complete--case-bc02-after-root-member	raw-fault-outcome-02	record	bc02-rollback-complete--case-bc02-after-root-member	obs-fault-outcome	all
bc02-rollback-complete--case-bc02-after-root-member	raw-header-residue-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-header-residue	all
bc02-rollback-complete--case-bc02-after-root-member	raw-member-residue-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-member-residue	all
bc02-rollback-complete--case-bc02-after-root-member	raw-no-commit-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-no-commit	all
bc02-rollback-complete--case-bc02-after-root-member	raw-no-commit-02	record	bc02-rollback-complete--case-bc02-after-root-member	obs-no-commit	all
bc02-rollback-complete--case-bc02-after-root-member	raw-no-commit-03	record	bc02-rollback-complete--case-bc02-after-root-member	obs-no-commit	all
bc02-rollback-complete--case-bc02-after-root-member	raw-reopened-resolution-01	record	bc02-rollback-complete--case-bc02-after-root-member	obs-reopened-resolution	all
