52	BC08	BC08_MISSING_TRANSITION	case-bc08-transition	bc08-missing-transition--case-bc08-transition	runner/run-bc08-runtime.sh	runner/verify-bc08-runtime.sh	oracle-result+negative-receipt
53	BC08	BC08_MISSING_VIEW	case-bc08-view	bc08-missing-view--case-bc08-view	runner/run-bc08-runtime.sh	runner/verify-bc08-runtime.sh	oracle-result+negative-receipt
54	BC09	BC09_DIAGNOSTIC_EPHEMERAL	case-bc09-diagnostic	bc09-diagnostic-ephemeral--case-bc09-diagnostic	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
55	BC09	BC09_DUPLICATE_PERSISTS	case-bc09-duplicate	bc09-duplicate-persists--case-bc09-duplicate	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
56	BC09	BC09_FAILPOINT_PERSISTS	case-bc09-failpoint	bc09-failpoint-persists--case-bc09-failpoint	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
57	BC09	BC09_FAILURE_NO_PERSISTENT_ARTIFACT	case-bc09-failure	bc09-failure-no-persistent-artifact--case-bc09-failure	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
58	BC09	BC09_INCOMPLETE_PERSISTS	case-bc09-incomplete	bc09-incomplete-persists--case-bc09-incomplete	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
59	BC09	BC09_REJECTED_PERSISTS	case-bc09-rejected	bc09-rejected-persists--case-bc09-rejected	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
60	BC09	BC09_STALE_PERSISTS	case-bc09-stale	bc09-stale-persists--case-bc09-stale	runner/run-bc09-runtime.sh	runner/verify-bc09-runtime.sh	oracle-result+negative-receipt
61	BC10	BC10_EXPLANATION_CLOSED	case-bc10-explanation-closed	bc10-explanation-closed--case-bc10-explanation-closed	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
62	BC10	BC10_EXPLANATION_LEAK	case-bc10-explanation-leak	bc10-explanation-leak--case-bc10-explanation-leak	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
63	BC10	BC10_REPLAY_CLOSED	case-bc10-replay-closed	bc10-replay-closed--case-bc10-replay-closed	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
64	BC10	BC10_REPLAY_LEAK	case-bc10-replay-leak	bc10-replay-leak--case-bc10-replay-leak	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
65	BC10	BC10_RESULT_CLOSED	case-bc10-result-closed	bc10-result-closed--case-bc10-result-closed	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
66	BC10	BC10_RESULT_LEAK	case-bc10-result-leak	bc10-result-leak--case-bc10-result-leak	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
67	BC10	BC10_VIEW_CLOSED	case-bc10-view-closed	bc10-view-closed--case-bc10-view-closed	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
68	BC10	BC10_VIEW_LEAK	case-bc10-view-leak	bc10-view-leak--case-bc10-view-leak	runner/run-bc10-runtime.sh	runner/verify-bc10-runtime.sh	oracle-result+negative-receipt
69	BC11	BC11_EXPLANATION_CLOSURE	case-bc11-explanation-closure	bc11-explanation-closure--case-bc11-explanation-closure	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
70	BC11	BC11_FINDING_CROSS_LINK	case-bc11-finding-cross-link	bc11-finding-cross-link--case-bc11-finding-cross-link	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
71	BC11	BC11_FINDING_DANGLING	case-bc11-finding-dangling	bc11-finding-dangling--case-bc11-finding-dangling	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
72	BC11	BC11_LATEST_SUBSTITUTION	case-bc11-latest-substitution	bc11-latest-substitution--case-bc11-latest-substitution	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
73	BC11	BC11_MISSING_AS_EMPTY	case-bc11-missing-as-empty	bc11-missing-as-empty--case-bc11-missing-as-empty	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
74	BC11	BC11_REPLAY_RESULT	case-bc11-replay-result	bc11-replay-result--case-bc11-replay-result	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
75	BC11	BC11_SILENT_CROSS_LINK	case-bc11-silent-cross-link	bc11-silent-cross-link--case-bc11-silent-cross-link	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
76	BC11	BC11_SILENT_DANGLING	case-bc11-silent-dangling	bc11-silent-dangling--case-bc11-silent-dangling	runner/run-bc11-runtime.sh	runner/verify-bc11-runtime.sh	oracle-result+negative-receipt
77	BC12	BC12_ARCHIVE_BYPASS	case-bc12-archive-bypass	bc12-archive-bypass--case-bc12-archive-bypass	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
78	BC12	BC12_CANONICAL_UNCHANGED	case-bc12-canonical-unchanged	bc12-canonical-unchanged--case-bc12-canonical-unchanged	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
79	BC12	BC12_DECISION_PROVENANCE	case-bc12-decision-provenance	bc12-decision-provenance--case-bc12-decision-provenance	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
80	BC12	BC12_DERIVED_PROTECTION	case-bc12-derived-protection	bc12-derived-protection--case-bc12-derived-protection	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
81	BC12	BC12_ELIGIBILITY_DELETE	case-bc12-eligibility-delete	bc12-eligibility-delete--case-bc12-eligibility-delete	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
82	BC12	BC12_FORGET_BYPASS	case-bc12-forget-bypass	bc12-forget-bypass--case-bc12-forget-bypass	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
83	BC12	BC12_FORGET_CONSUMED	case-bc12-forget-consumed	bc12-forget-consumed--case-bc12-forget-consumed	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
84	BC12	BC12_NOOP_EVALUATOR	case-bc12-noop-evaluator	bc12-noop-evaluator--case-bc12-noop-evaluator	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
85	BC12	BC12_PLACEMENT_DECISION	case-bc12-placement-decision	bc12-placement-decision--case-bc12-placement-decision	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
86	BC12	BC12_PROTECTION_BYPASS	case-bc12-protection-bypass	bc12-protection-bypass--case-bc12-protection-bypass	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
87	BC12	BC12_WINDOW_BYPASS	case-bc12-window-bypass	bc12-window-bypass--case-bc12-window-bypass	runner/run-bc12-runtime.sh	runner/verify-bc12-runtime.sh	oracle-result+negative-receipt
